product_id,product_category_name,order_id,order_item_id,seller_id,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_city,seller_state,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
7e437c1d65a7baab7e7ca6c9f4e98b84,beleza_saude,931f767ebd374809fb9cd373fb7939ad,1,b56906f7fd1696e043f1bcce164c487b,2017-10-18 18:00:09,65.0,20.94,19830,echapora,SP,-22.42925217631197,-50.20413759688468,echapora,SP
7e437c1d65a7baab7e7ca6c9f4e98b84,beleza_saude,a9a75c64cb5e9f7bc92e68ec13f05c45,1,b56906f7fd1696e043f1bcce164c487b,2018-04-10 03:15:30,59.0,17.32,19830,echapora,SP,-22.42925217631197,-50.20413759688468,echapora,SP
7e437c1d65a7baab7e7ca6c9f4e98b84,beleza_saude,e1a6a65ef3f7bc155b0e21555a728931,1,b56906f7fd1696e043f1bcce164c487b,2017-10-24 13:56:15,65.0,20.94,19830,echapora,SP,-22.42925217631197,-50.20413759688468,echapora,SP
012dd0e1c1f14325ee35f06748329355,beleza_saude,32be14d87b5440681042a2135db3e6b5,1,8090490573c6c0aa343a7231ebcb8c86,2018-07-10 23:31:22,299.08,10.25,4130,sao paulo - sp,SP,-23.60520201165676,-46.61844120275258,sao paulo,SP
89904bec271974d069685a6568091c8a,beleza_saude,64994605d8b781cada123b1d5c06d637,1,bd4431c1a8dfa744b59e1e2a8bc99b9e,2018-08-13 03:50:20,49.9,15.45,20761,rio de janeiro,RJ,-22.870634404408637,-43.29503637633458,rio de janeiro,RJ
9f22d89800e8f59f79d50aa9d732f5e2,beleza_saude,6005e16820f20784bf25d26f7a60af40,1,c9aafcd0621b2207c10e32c649cada4d,2018-08-09 04:10:16,71.0,8.66,8011,sao paulo,SP,-23.496403578683147,-46.44510648389983,são paulo,SP
9f22d89800e8f59f79d50aa9d732f5e2,beleza_saude,7aa5fe5b772da0099ed083f51f800e8c,1,c9aafcd0621b2207c10e32c649cada4d,2018-08-10 18:10:15,71.0,8.66,8011,sao paulo,SP,-23.496403578683147,-46.44510648389983,são paulo,SP
dbb00dd9b017066946537423958bd4ea,beleza_saude,9b3c2b8781519d1fe7fe363c5a0e573f,1,a416b6a846a11724393025641d4edd5e,2018-02-09 09:35:29,59.0,15.17,3702,sao paulo,SP,-23.51674732944774,-46.54818243075192,sao paulo,SP
fe849745fcdc6e1d6864539a2b13197f,beleza_saude,cb560d710377eef2c41351f25c732da1,1,06a2c3af7b3aee5d69171b0e14f0ee87,2018-03-01 10:15:34,34.99,25.38,65072,sao luis,MA,-2.546079233971952,-44.3089863702464,são luís,MA
7193329f650facb78de86a2e0b771e2f,beleza_saude,7f8d25da9409167dba72ad951cb73530,1,c794dab4928dd97beb41d05514441e86,2018-01-22 16:52:18,67.6,11.97,13160,artur nogueira,SP,-22.559120480675748,-47.16516839542564,artur nogueira,SP
7193329f650facb78de86a2e0b771e2f,beleza_saude,8bad58f701a51a72ca58428e36208431,1,c794dab4928dd97beb41d05514441e86,2018-04-02 18:10:14,67.6,18.35,13160,artur nogueira,SP,-22.559120480675748,-47.16516839542564,artur nogueira,SP
7193329f650facb78de86a2e0b771e2f,beleza_saude,9c8b7e134959999ac945ed2b29537c8b,1,c794dab4928dd97beb41d05514441e86,2018-04-16 19:35:18,67.6,19.16,13160,artur nogueira,SP,-22.559120480675748,-47.16516839542564,artur nogueira,SP
12827caf723c4ff8030d64dcffe3cdab,beleza_saude,33a34707fe2e887e67e5d2a555f13c47,1,e9779976487b77c6d4ac45f75ec7afe9,2017-08-09 14:55:17,61.49,8.27,11701,praia grande,SP,-24.011288218359883,-46.41873374429398,praia grande,SP
12827caf723c4ff8030d64dcffe3cdab,beleza_saude,376354084f6f8ee744a474abfb826ea2,1,e9779976487b77c6d4ac45f75ec7afe9,2017-03-17 20:27:59,56.0,11.0,11701,praia grande,SP,-24.011288218359883,-46.41873374429398,praia grande,SP
12827caf723c4ff8030d64dcffe3cdab,beleza_saude,67657701feeda0e62f6364ab7d3add38,1,9b013e03b2ab786505a1d3b5c0756754,2018-06-07 21:10:23,60.0,7.87,11450,vicente de carvalho,SP,-23.939318620030072,-46.30539278864907,guaruja,SP
12827caf723c4ff8030d64dcffe3cdab,beleza_saude,77fe12305bf8924a5cce7caf4bee2c4c,1,e9779976487b77c6d4ac45f75ec7afe9,2017-05-30 03:03:13,59.0,8.27,11701,praia grande,SP,-24.011288218359883,-46.41873374429398,praia grande,SP
12827caf723c4ff8030d64dcffe3cdab,beleza_saude,98c78522be2bccf4c3948451a1c463f8,1,e9779976487b77c6d4ac45f75ec7afe9,2017-06-15 02:50:20,59.0,8.27,11701,praia grande,SP,-24.011288218359883,-46.41873374429398,praia grande,SP
0c03a930e654a5f1ea08f95a5c67d076,beleza_saude,23c7702588b2b08f1bf4fbdd15f19343,1,b17b679f4f5ce2e03ce6968c62648246,2017-04-05 19:10:20,49.97,15.56,14090,ribeirao preto,SP,-21.1774515925616,-47.79583295337295,ribeirao preto,SP
bcb8826a092a057aedd93bb71d67c24d,beleza_saude,749890e9e1720de87c27367481a3d111,1,7c51de0ab286204ce75ff42bf7c10d92,2018-08-03 13:50:14,189.0,24.47,88380,picarras,SC,-26.72459340297438,-48.68317628625917,balneário piçarras,SC
860dd3635c61aba2d7ddea90b7d471b2,beleza_saude,044c27c9fb6d9b51bba0efa1fd726c97,1,8b2492b7ff4468839593fafeed55bad9,2018-04-11 15:49:23,87.51,15.49,24451,sao goncalo,RJ,-22.827869999999997,-43.01969625000001,sao goncalo,RJ
860dd3635c61aba2d7ddea90b7d471b2,beleza_saude,d5b7a3030feb818d49d955a32425d329,1,8b2492b7ff4468839593fafeed55bad9,2018-04-04 17:55:32,87.51,18.49,24451,sao goncalo,RJ,-22.827869999999997,-43.01969625000001,sao goncalo,RJ
4a37bc772078a013df64fd661ae5ee6c,beleza_saude,d79454599de55e5f2f3bbf01e51f6cd5,2,516e7738bd8f735ac19a010ee5450d8d,2018-05-24 16:17:32,35.0,19.0,22230,rio de janeiro,RJ,-22.93781597002137,-43.17619884430715,rio de janeiro,RJ
ecac3b74dce5ab6c6a7b9eda9216cfcc,beleza_saude,38148c3810e7b739572bd17e7345de0e,1,bf00385a5f7fc1ef39a13c2e9ee50a5f,2018-08-01 03:02:28,21.9,16.34,1224,sao paulo,SP,-23.541718547319537,-46.64883066180968,sao paulo,SP
2a27bdf5d36c733df107a86e44370254,beleza_saude,2ae6d828f4cf351ecb662a1f2c30aa93,1,382229d1e840115ffe3dbf5ff460e417,2018-05-15 03:51:43,49.9,37.04,23092,rio de janeiro,RJ,-22.869434839575295,-43.55443024078128,rio de janeiro,RJ
2a27bdf5d36c733df107a86e44370254,beleza_saude,3076ea1c1a37131c434eb5105c60c55f,1,382229d1e840115ffe3dbf5ff460e417,2018-04-20 14:31:15,49.9,18.23,23092,rio de janeiro,RJ,-22.869434839575295,-43.55443024078128,rio de janeiro,RJ
2a27bdf5d36c733df107a86e44370254,beleza_saude,725caf02795e0b544f8632bc82a3390b,1,382229d1e840115ffe3dbf5ff460e417,2018-04-30 20:55:34,49.9,15.23,23092,rio de janeiro,RJ,-22.869434839575295,-43.55443024078128,rio de janeiro,RJ
2a27bdf5d36c733df107a86e44370254,beleza_saude,81c53fd7fc60655da24e455974b880ce,1,382229d1e840115ffe3dbf5ff460e417,2018-05-11 16:31:49,49.9,17.06,23092,rio de janeiro,RJ,-22.869434839575295,-43.55443024078128,rio de janeiro,RJ
2a27bdf5d36c733df107a86e44370254,beleza_saude,d260277a7aa9c0b43085988159b47726,1,382229d1e840115ffe3dbf5ff460e417,2018-05-02 15:30:26,49.9,13.34,23092,rio de janeiro,RJ,-22.869434839575295,-43.55443024078128,rio de janeiro,RJ
2a27bdf5d36c733df107a86e44370254,beleza_saude,db0cf68d7b84f2563ba24fe7a111e2be,1,382229d1e840115ffe3dbf5ff460e417,2018-04-18 22:51:41,49.9,27.41,23092,rio de janeiro,RJ,-22.869434839575295,-43.55443024078128,rio de janeiro,RJ
2a27bdf5d36c733df107a86e44370254,beleza_saude,df0fc2525c393ef5bcd58db7516a0fcb,1,382229d1e840115ffe3dbf5ff460e417,2018-05-10 10:30:26,49.9,18.23,23092,rio de janeiro,RJ,-22.869434839575295,-43.55443024078128,rio de janeiro,RJ
2a27bdf5d36c733df107a86e44370254,beleza_saude,fbcf01552e675bbadc8d4091206f76f5,1,382229d1e840115ffe3dbf5ff460e417,2018-05-09 22:13:13,49.9,18.23,23092,rio de janeiro,RJ,-22.869434839575295,-43.55443024078128,rio de janeiro,RJ
b1060f179d7f706565e347fbe00bf1b8,beleza_saude,64290a4b47a64cedd4ba0070cc9503aa,1,093805f8f2aeb63881444571e1f48f30,2017-09-06 20:50:13,36.0,8.72,6236,osasco,SP,-23.50689076715323,-46.78586646309645,osasco,SP
74c94099baac38d7d352195da981626a,beleza_saude,e54db55a39ec332bc36c1176f6eb4773,1,fb89df7f89fd1b8f03fa2acca1ba7364,2018-02-05 04:35:57,61.0,16.19,85853,foz do iguacu,PR,-25.54871041283887,-54.55314628108788,foz do iguacu,PR
7a33d7a1a85cb7db38bacbcc212a6013,beleza_saude,8b4bf0534cfd5d9ebd380e8ac3df9c24,1,a06c8ff043abea0528ee44171e2140a2,2018-07-06 17:11:01,19.8,7.88,35501,divinopolis,MG,-20.15825132557966,-44.88243792415554,divinopolis,MG
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,3b6bf8d07e34c52b0f65c58afb3df15b,1,04308b1ee57b6625f47df1d56f00eedf,2017-11-30 00:30:06,1299.9,34.38,88215,bombinhas,SC,-27.14294161449014,-48.50728684609616,bombinhas,SC
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,465bd6cdd5535737b0839fe6b722c9fb,1,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-05-09 21:50:22,1190.65,68.39,25957,teresopolis,RJ,-22.428725888669057,-42.97556752642736,teresopolis,RJ
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,6e85f186f455d947bd6f50b1bd9b7c0b,1,04308b1ee57b6625f47df1d56f00eedf,2018-03-06 22:30:43,1299.9,25.54,88215,bombinhas,SC,-27.14294161449014,-48.50728684609616,bombinhas,SC
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,83a022cc4e851507e14012a90fedcd0e,1,04308b1ee57b6625f47df1d56f00eedf,2017-12-13 13:50:23,1299.9,25.54,88215,bombinhas,SC,-27.14294161449014,-48.50728684609616,bombinhas,SC
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,ddaa89a57ddbb5a6a13354725dda9140,1,04308b1ee57b6625f47df1d56f00eedf,2017-11-28 03:15:30,1299.9,51.13,88215,bombinhas,SC,-27.14294161449014,-48.50728684609616,bombinhas,SC
9746ab6f7694c5e2fc9fe14befbb5c18,beleza_saude,1f470619dfff4da277b0dcd34e47329c,1,b17b679f4f5ce2e03ce6968c62648246,2017-04-27 10:50:10,124.9,16.57,14090,ribeirao preto,SP,-21.1774515925616,-47.79583295337295,ribeirao preto,SP
9746ab6f7694c5e2fc9fe14befbb5c18,beleza_saude,1f470619dfff4da277b0dcd34e47329c,2,b17b679f4f5ce2e03ce6968c62648246,2017-04-27 10:50:10,124.9,16.57,14090,ribeirao preto,SP,-21.1774515925616,-47.79583295337295,ribeirao preto,SP
13387d462f74993d258b62f8f85fd9b8,beleza_saude,b62df733c346ba610dc254225ac7fd33,1,1b0b0f4f95e962d6f32fe90c759d0479,2017-12-08 12:18:51,69.9,7.78,2737,sao paulo,SP,-23.48783178573488,-46.6888785663339,sao paulo,SP
ae6476ef6cf588ccb0bd009b62359b97,beleza_saude,7ac49829b80413aa886449c409f59a4f,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-05-11 18:09:51,121.0,15.7,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
ae6476ef6cf588ccb0bd009b62359b97,beleza_saude,a00f95f6a4d527c82baeb2593ec4b5b8,1,01fdefa7697d26ad920e9e0346d4bd1b,2017-10-19 19:33:55,118.9,18.08,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
0f2ee8171adfc13c81f69ff4dcb2b635,beleza_saude,b767b52e7ad7f246f18d851bf051eed2,1,2e1c9f22be269ef4643f826c9e650a52,2018-04-20 15:31:28,149.99,14.41,4850,sao paulo,SP,-23.746252526227707,-46.677001782820696,são paulo,SP
dbbda25f6b7c74669cf2203b2e3139a0,beleza_saude,60114243c9bedbdafe9bc312bd608936,1,e9779976487b77c6d4ac45f75ec7afe9,2017-12-29 19:35:19,139.56,8.72,11701,praia grande,SP,-24.011288218359883,-46.41873374429398,praia grande,SP
f0a8b25a0a4f80f60eed4e1fdc3d477c,beleza_saude,ef412fa088f7e0c67215be59670059f7,1,31da954dc0855f2495c6310f70a2f931,2018-03-15 09:05:47,109.0,14.85,13601,araras,SP,-22.363302142939556,-47.38673630322003,araras,SP
c20e9c8a7361bfa0d6530ab73075921b,beleza_saude,573b067a37070f89ee054b516f889171,1,f46490624488d3ff7ce78613913a7711,2018-08-20 14:15:21,79.0,23.35,7194,guarulhos,SP,-23.444148887039063,-46.50655197737896,guarulhos,SP
